round,range_m,scenario,requirement,crew,effective_skill,designation_success_pct,base_range_m,base_deflection_m,expected_guided_range_m,expected_guided_deflection_m,range_reduction_pct,deflection_reduction_pct
OKSI M889A1 81mm HE,100,drone fixed tile,active drone fixed-point designation,1,5.04618667906767,100.0,190.05571998139848,186.07881332093234,65.02785999069924,63.03940666046617,65.78484457238973,66.12220083769486
OKSI M889A1 81mm HE,100,drone moving target disallowed,active drone fixed-point designation,1,5.04618667906767,0.0,190.05571998139848,186.07881332093234,190.05571998139848,186.07881332093234,0.0,0.0
OKSI M889A1 81mm HE,100,no designation,active drone fixed-point designation,2,5.9099915397570575,0.0,295.6350126903644,292.0900084602429,295.6350126903644,292.0900084602429,0.0,0.0
OKSI M889A1 81mm HE,100,drone fixed tile,active drone fixed-point designation,2,5.9099915397570575,100.0,188.76001269036442,185.21500846024293,64.38000634518221,62.607504230121464,65.89319664287743,66.19739147998884
OKSI M889A1 81mm HE,100,drone moving target disallowed,active drone fixed-point designation,2,5.9099915397570575,0.0,188.76001269036442,185.21500846024293,188.76001269036442,185.21500846024293,0.0,0.0
OKSI M889A1 81mm HE,100,no designation,active drone fixed-point designation,0,8.0,0.0,292.5,290.0,292.5,290.0,0.0,0.0
OKSI M889A1 81mm HE,100,drone fixed tile,active drone fixed-point designation,0,8.0,100.0,185.625,183.125,62.8125,61.5625,66.16161616161615,66.38225255972696
OKSI M889A1 81mm HE,100,drone moving target disallowed,active drone fixed-point designation,0,8.0,0.0,185.625,183.125,185.625,183.125,0.0,0.0
OKSI M889A1 81mm HE,100,no designation,active drone fixed-point designation,1,9.2951600308978,0.0,290.5572599536533,288.7048399691022,290.5572599536533,288.7048399691022,0.0,0.0
OKSI M889A1 81mm HE,100,drone fixed tile,active drone fixed-point designation,1,9.2951600308978,100.0,183.6822599536533,181.8298399691022,61.84112997682665,60.914919984551105,66.33255166153205,66.49894209063693
OKSI M889A1 81mm HE,100,drone moving target disallowed,active drone fixed-point designation,1,9.2951600308978,0.0,183.6822599536533,181.8298399691022,183.6822599536533,181.8298399691022,0.0,0.0
OKSI M889A1 81mm HE,100,no designation,active drone fixed-point designation,2,10.0,0.0,289.5,288.0,289.5,288.0,0.0,0.0
OKSI M889A1 81mm HE,100,drone fixed tile,active drone fixed-point designation,2,10.0,100.0,182.625,181.125,61.3125,60.5625,66.4271047227926,66.5631469979296
OKSI M889A1 81mm HE,100,drone moving target disallowed,active drone fixed-point designation,2,10.0,0.0,182.625,181.125,182.625,181.125,0.0,0.0
OKSI M889A1 81mm HE,100,no designation,active drone fixed-point designation,0,10.0,0.0,289.5,288.0,289.5,288.0,0.0,0.0
OKSI M889A1 81mm HE,100,drone fixed tile,active drone fixed-point designation,0,10.0,100.0,182.625,181.125,61.3125,60.5625,66.4271047227926,66.5631469979296
OKSI M889A1 81mm HE,100,drone moving target disallowed,active drone fixed-point designation,0,10.0,0.0,182.625,181.125,182.625,181.125,0.0,0.0
OKSI M889A1 81mm HE,100,no designation,active drone fixed-point designation,1,10.0,0.0,289.5,288.0,289.5,288.0,0.0,0.0
OKSI M889A1 81mm HE,100,drone fixed tile,active drone fixed-point designation,1,10.0,100.0,182.625,181.125,61.3125,60.5625,66.4271047227926,66.5631469979296
OKSI M889A1 81mm HE,100,drone moving target disallowed,active drone fixed-point designation,1,10.0,0.0,182.625,181.125,182.625,181.125,0.0,0.0
OKSI M889A1 81mm HE,100,no designation,active drone fixed-point designation,2,10.0,0.0,289.5,288.0,289.5,288.0,0.0,0.0
OKSI M889A1 81mm HE,100,drone fixed tile,active drone fixed-point designation,2,10.0,100.0,182.625,181.125,61.3125,60.5625,66.4271047227926,66.5631469979296
OKSI M889A1 81mm HE,100,drone moving target disallowed,active drone fixed-point designation,2,10.0,0.0,182.625,181.125,182.625,181.125,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,0,4.0,0.0,352.5,330.0,352.5,330.0,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,0,4.0,100.0,245.625,223.125,92.8125,81.5625,62.213740458015266,63.4453781512605
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,0,4.0,0.0,245.625,223.125,245.625,223.125,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,1,5.04618667906767,0.0,344.6535999069925,324.76906660466165,344.6535999069925,324.76906660466165,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,1,5.04618667906767,100.0,237.77859990699247,217.89406660466165,88.88929995349623,78.94703330233082,62.616778806728,63.76815829245631
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,1,5.04618667906767,0.0,237.77859990699247,217.89406660466165,237.77859990699247,217.89406660466165,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,2,5.9099915397570575,0.0,338.17506345182204,320.4500423012147,338.17506345182204,320.4500423012147,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,2,5.9099915397570575,100.0,231.30006345182207,213.5750423012147,85.65003172591103,76.78752115060735,62.97016505412623,64.04658506759868
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,2,5.9099915397570575,0.0,231.30006345182207,213.5750423012147,231.30006345182207,213.5750423012147,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,0,8.0,0.0,322.5,310.0,322.5,310.0,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,0,8.0,100.0,215.625,203.125,77.8125,71.5625,63.91304347826087,64.76923076923077
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,0,8.0,0.0,215.625,203.125,215.625,203.125,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,1,9.2951600308978,0.0,312.7862997682665,303.524199845511,312.7862997682665,303.524199845511,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,1,9.2951600308978,100.0,205.9112997682665,196.649199845511,72.95564988413325,68.3245999227555,64.56938013298063,65.2555922035626
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,1,9.2951600308978,0.0,205.9112997682665,196.649199845511,205.9112997682665,196.649199845511,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,2,10.0,0.0,307.5,300.0,307.5,300.0,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,2,10.0,100.0,200.625,193.125,70.3125,66.5625,64.95327102803739,65.53398058252426
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,2,10.0,0.0,200.625,193.125,200.625,193.125,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,0,10.0,0.0,307.5,300.0,307.5,300.0,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,0,10.0,100.0,200.625,193.125,70.3125,66.5625,64.95327102803739,65.53398058252426
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,0,10.0,0.0,200.625,193.125,200.625,193.125,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,1,10.0,0.0,307.5,300.0,307.5,300.0,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,1,10.0,100.0,200.625,193.125,70.3125,66.5625,64.95327102803739,65.53398058252426
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,1,10.0,0.0,200.625,193.125,200.625,193.125,0.0,0.0
OKSI M889A1 81mm HE,500,no designation,active drone fixed-point designation,2,10.0,0.0,307.5,300.0,307.5,300.0,0.0,0.0
OKSI M889A1 81mm HE,500,drone fixed tile,active drone fixed-point designation,2,10.0,100.0,200.625,193.125,70.3125,66.5625,64.95327102803739,65.53398058252426
OKSI M889A1 81mm HE,500,drone moving target disallowed,active drone fixed-point designation,2,10.0,0.0,200.625,193.125,200.625,193.125,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,0,4.0,0.0,420.0,375.0,420.0,375.0,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,0,4.0,100.0,313.125,268.125,126.5625,104.0625,59.58083832335329,61.18881118881119
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,0,4.0,0.0,313.125,268.125,313.125,268.125,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,1,5.04618667906767,0.0,404.30719981398494,364.5381332093233,404.30719981398494,364.5381332093233,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,1,5.04618667906767,100.0,297.43219981398494,257.6631332093233,118.71609990699247,98.83156660466165,60.08633228640412,61.6431092125346
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,1,5.04618667906767,0.0,297.43219981398494,257.6631332093233,297.43219981398494,257.6631332093233,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,2,5.9099915397570575,0.0,391.35012690364414,355.9000846024294,391.35012690364414,355.9000846024294,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,2,5.9099915397570575,100.0,284.47512690364414,249.02508460242942,112.23756345182207,94.51254230121471,60.54573745217502,62.046979141838364
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,2,5.9099915397570575,0.0,284.47512690364414,249.02508460242942,284.47512690364414,249.02508460242942,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,0,8.0,0.0,360.0,335.0,360.0,335.0,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,0,8.0,100.0,253.125,228.125,96.5625,84.0625,61.85185185185185,63.15068493150685
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,0,8.0,0.0,253.125,228.125,253.125,228.125,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,1,9.2951600308978,0.0,340.572599536533,322.048399691022,340.572599536533,322.048399691022,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,1,9.2951600308978,100.0,233.697599536533,215.17339969102198,86.8487997682665,77.58669984551099,62.83710233202897,63.94224381037734
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,1,9.2951600308978,0.0,233.697599536533,215.17339969102198,233.697599536533,215.17339969102198,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,2,10.0,0.0,330.0,315.0,330.0,315.0,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,2,10.0,100.0,223.125,208.125,81.5625,74.0625,63.4453781512605,64.41441441441442
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,2,10.0,0.0,223.125,208.125,223.125,208.125,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,0,10.0,0.0,330.0,315.0,330.0,315.0,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,0,10.0,100.0,223.125,208.125,81.5625,74.0625,63.4453781512605,64.41441441441442
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,0,10.0,0.0,223.125,208.125,223.125,208.125,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,1,10.0,0.0,330.0,315.0,330.0,315.0,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,1,10.0,100.0,223.125,208.125,81.5625,74.0625,63.4453781512605,64.41441441441442
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,1,10.0,0.0,223.125,208.125,223.125,208.125,0.0,0.0
OKSI M889A1 81mm HE,1000,no designation,active drone fixed-point designation,2,10.0,0.0,330.0,315.0,330.0,315.0,0.0,0.0
OKSI M889A1 81mm HE,1000,drone fixed tile,active drone fixed-point designation,2,10.0,100.0,223.125,208.125,81.5625,74.0625,63.4453781512605,64.41441441441442
OKSI M889A1 81mm HE,1000,drone moving target disallowed,active drone fixed-point designation,2,10.0,0.0,223.125,208.125,223.125,208.125,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,0,4.0,0.0,1081.5,816.0,1081.5,816.0,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,0,4.0,100.0,974.625,709.125,457.3125,324.5625,53.07810696421701,54.23056583818086
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,0,4.0,0.0,974.625,709.125,974.625,709.125,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,1,5.04618667906767,0.0,988.9124789025112,754.2749859350074,988.9124789025112,754.2749859350074,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,1,5.04618667906767,100.0,882.0374789025112,647.3999859350074,411.0187394512556,293.6999929675037,53.40121601605047,54.63392039724445
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,1,5.04618667906767,0.0,882.0374789025112,647.3999859350074,882.0374789025112,647.3999859350074,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,2,5.9099915397570575,0.0,912.4657487315003,703.3104991543336,912.4657487315003,703.3104991543336,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,2,5.9099915397570575,100.0,805.5907487315003,596.4354991543336,372.79537436575015,268.2177495771668,53.72397523770458,55.02988169593125
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,2,5.9099915397570575,0.0,805.5907487315003,596.4354991543336,805.5907487315003,596.4354991543336,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,0,8.0,0.0,727.5,580.0,727.5,580.0,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,0,8.0,100.0,620.625,473.125,280.3125,206.5625,54.833836858006045,56.34081902245707
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,0,8.0,0.0,620.625,473.125,620.625,473.125,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,1,9.2951600308978,0.0,612.8783372655446,503.5855581770297,612.8783372655446,503.5855581770297,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,1,9.2951600308978,100.0,506.00333726554464,396.7105581770297,223.00166863277232,168.35527908851486,55.92881465211688,57.562188447379995
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,1,9.2951600308978,0.0,506.00333726554464,396.7105581770297,506.00333726554464,396.7105581770297,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,2,10.0,0.0,550.5,462.0,550.5,462.0,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,2,10.0,100.0,443.625,355.125,191.8125,147.5625,56.76246830092984,58.447729672650475
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,2,10.0,0.0,443.625,355.125,443.625,355.125,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,0,10.0,0.0,550.5,462.0,550.5,462.0,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,0,10.0,100.0,443.625,355.125,191.8125,147.5625,56.76246830092984,58.447729672650475
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,0,10.0,0.0,443.625,355.125,443.625,355.125,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,1,10.0,0.0,550.5,462.0,550.5,462.0,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,1,10.0,100.0,443.625,355.125,191.8125,147.5625,56.76246830092984,58.447729672650475
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,1,10.0,0.0,443.625,355.125,443.625,355.125,0.0,0.0
OKSI M889A1 81mm HE,5900,no designation,active drone fixed-point designation,2,10.0,0.0,550.5,462.0,550.5,462.0,0.0,0.0
OKSI M889A1 81mm HE,5900,drone fixed tile,active drone fixed-point designation,2,10.0,100.0,443.625,355.125,191.8125,147.5625,56.76246830092984,58.447729672650475
OKSI M889A1 81mm HE,5900,drone moving target disallowed,active drone fixed-point designation,2,10.0,0.0,443.625,355.125,443.625,355.125,0.0,0.0
